ac_id_09,booth_id_14,booth_name_14,district_name_14,latitude,longitude,modis,modis_rank,booth_id_21
28,,,,15.31563991,73.92016228,,,32
28,,,,15.317215,73.920435,,,33
28,,,,15.313919,73.912775,,,34
28,,,,15.313919,73.912775,,,35
28,,,,15.300687,73.919604,,,36
28,,,,15.30102,73.919561,,,37
28,,,,15.300687,73.919604,,,38
28,,,,15.300687,73.919604,,,39
29,,,,,,,,1
29,,,,15.33279348,73.98804684,,,2
29,,,,,,,,3
29,,,,15.31396887,73.98619516,,,4
29,,,,15.31397922,73.98620857,,,5
29,,,,15.30278439,73.97537839,,,6
29,,,,15.29460943,73.97490611,,,7
29,,,,15.30277663,73.97542131,,,8
29,,,,15.30739774,73.97442073,,,9
29,,,,15.30743913,73.97455752,,,10
29,,,,15.31546111,73.99519186,,,11
29,,,,15.31544817,73.99512749,,,12
29,,,,15.29561823,73.99026491,,,13
29,,,,15.29558977,73.99026759,,,14
29,,,,15.31490961,73.98485207,,,15
29,,,,15.32198248,74.00572185,,,16
29,,,,15.3087535,74.0104453,,,17
29,,,,15.29191568,74.03391508,,,18
29,,,,15.29172423,74.03388826,,,19
29,,,,15.29186394,74.03392581,,,20
29,,,,15.28813073,74.02172163,,,21
29,,,,15.28811262,74.02169213,,,22
29,,,,15.29086265,74.01646669,,,23
29,,,,15.28891195,74.02219666,,,24
29,,,,15.28814075,74.02172401,,,25
29,,,,15.29085774,74.00657808,,,26
29,,,,15.29087585,74.00657272,,,27
29,,,,15.29087068,74.00656736,,,28
29,,,,15.27709553,74.01247291,,,29
29,,,,15.27714987,74.01245681,,,30
29,,,,15.27380202,74.02102452,,,31
29,,,,15.28232204,73.98943329,,,32
29,,,,15.28230159,73.98955111,,,33
29,,,,15.28281422,73.98972856,,,34
29,,,,15.28278752,73.98966402,,,35
29,,,,15.28161852,73.98646121,,,36
29,,,,15.28555089,73.98100024,,,37
29,,,,15.28551022,73.98105131,,,38
30,,,,15.28167035,73.95983215,,,1
30,,,,15.28167838,73.95960129,,,2
30,,,,15.2799781,73.95969003,,,3
30,,,,15.28856327,73.95508985,,,4
30,,,,15.28856807,73.95517858,,,5
30,,,,15.2989688,73.96883284,,,6
30,,,,15.29769356,73.95922849,,,7
30,,,,15.29269939,73.96620276,,,8
30,,,,15.29772461,73.95935723,,,9
30,,,,15.29120204,73.96179016,,,10
30,,,,15.2916934,73.96687328,,,11
30,,,,15.29162354,73.96687328,,,12
30,,,,15.29251569,73.96598014,,,13
30,,,,15.2916826,73.96676603,,,14
30,,,,15.29225438,73.96573069,,,15
30,,,,15.29244387,73.9666049,,,16
30,,,,15.29178942,73.96683519,,,17
30,,,,15.29119425,73.96169548,,,18
30,,,,15.29211467,73.96671238,,,19
30,,,,15.28976348,73.9693032,,,20
30,,,,15.28971432,73.96913422,,,21
30,,,,15.28871565,73.97593083,,,22
30,,,,15.28957998,73.98027443,,,23
30,,,,15.28118121,73.95791705,,,24
30,,,,15.28117603,73.95802701,,,25
30,,,,15.28469259,73.97469915,,,26
30,,,,15.28876728,73.97598977,,,27
30,,,,15.2850255,73.97511219,,,28
30,,,,15.28476418,73.97516584,,,29
30,,,,15.28471278,73.97480713,,,30
30,,,,15.28479782,73.9751417,,,31
30,,,,15.28475217,73.9751127,,,32
30,,,,15.28166804,73.95993925,,,33
30,,,,15.28165766,73.95971663,,,34
30,,,,15.28510093,73.96241564,,,35
30,,,,15.27822628,73.9622542,,,36
30,,,,15.27773501,73.9622196,,,37
30,,,,15.27926661,73.95969937,,,38
31,,,,15.27539821,73.97680012,,,1
31,,,,15.27559471,73.97684163,,,2
31,,,,15.27565216,73.97645654,,,3
31,,,,15.2762,73.977939,,,4
31,,,,15.276035,73.977953,,,5
31,,,,15.277978,73.972331,,,6
31,,,,15.277978,73.972331,,,7
31,,,,15.27158168,73.97055569,,,8
31,,,,15.27159963,73.97054811,,,9
31,,,,15.26904573,73.9689674,,,10
31,,,,15.26925811,73.9703571,,,11
31,,,,15.26973163,73.96954743,,,12
31,,,,15.2659566,73.96988242,,,13
31,,,,15.26785829,73.96226592,,,14
31,,,,15.26778587,73.96236998,,,15
31,,,,15.270275,73.959862,,,16
31,,,,15.269282,73.965355,,,17
31,,,,15.2591482,73.96831195,,,18
31,,,,15.26295281,73.95791827,,,19
31,,,,15.26295201,73.95790496,,,20
31,,,,15.262538,73.95512652,,,21
31,,,,15.273911,73.951391,,,22
31,,,,15.26293689,73.95782735,,,23
31,,,,15.27444375,73.95352822,,,24
31,,,,15.27424553,73.95588629,,,25
31,,,,15.27401266,73.95582728,,,26
31,,,,15.276501,73.955433,,,27
31,,,,15.276524,73.955428,,,28
31,,,,15.27462199,73.95572848,,,29
31,,,,15.273279,73.962503,,,30
31,,,,15.27332828,73.96265416,,,31
31,,,,15.26911034,73.96488255,,,32
31,,,,15.27216104,73.95810678,,,33
31,,,,15.273437,73.956999,,,34
31,,,,15.273437,73.956999,,,35
31,,,,15.273458,73.956897,,,36
31,,,,15.27659344,73.95539831,,,37
31,,,,15.276464,73.95528,,,38
32,,,,15.27888113,73.9223753,,,1
32,,,,15.26620745,73.93013789,,,2
32,,,,15.27798329,73.92224119,,,3
32,,,,15.26620486,73.93024517,,,4
32,,,,15.27915047,73.92218205,,,5
32,,,,15.278959,73.922807,,,6
32,,,,15.27815665,73.92226533,,,7
32,,,,15.27905215,73.92243417,,,8
32,,,,15.278907,73.922496,,,9
32,,,,15.29009996,73.94252682,,,10
32,,,,15.29010255,73.94244099,,,11
32,,,,15.2886404,73.94046384,,,12
32,,,,15.28868956,73.94046653,,,13
32,,,,15.27539328,73.93774192,,,14
32,,,,15.27544503,73.93768291,,,15
32,,,,15.24515404,73.93820588,,,16
32,,,,15.25572522,73.94337705,,,17
32,,,,15.24514109,73.93814688,,,18
32,,,,15.25229619,73.93355734,,,19
32,,,,15.25869091,73.93094744,,,20
32,,,,15.25874525,73.93112178,,,21
32,,,,15.25220821,73.93325157,,,22
32,,,,15.26182937,73.93804236,,,23
32,,,,15.25994515,73.94464312,,,24
32,,,,15.26184231,73.93813892,,,25
32,,,,15.23293438,73.94394288,,,26
32,,,,15.23294991,73.94382755,,,27
32,,,,15.23278119,73.94415754,,,28
32,,,,15.23239041,73.94415754,,,29
32,,,,15.21710229,73.9409653,,,30
32,,,,15.21669099,73.95006871,,,31
32,,,,15.21727895,73.94888055,,,32
32,,,,15.185822,73.947837,,,33
32,,,,15.18250905,73.95012239,,,34
32,,,,15.16919254,73.94379818,,,35
32,,,,15.20576123,73.95523491,,,36
32,,,,15.2056577,73.95524563,,,37
32,,,,15.2026965,73.9522522,,,38
32,,,,15.20257485,73.95228975,,,39
33,,,,15.256879,73.965515,,,1
33,,,,15.25683,73.965515,,,2
33,,,,15.25701853,73.96823587,,,3
33,,,,15.257024,73.96824334,,,4
33,,,,15.25728068,73.96771007,,,5
33,,,,15.25053456,73.97622631,,,6
33,,,,15.25055267,73.97620485,,,7
33,,,,15.25049315,73.97623704,,,8
33,,,,15.256571,73.9657,,,9
33,,,,15.256411,73.965743,,,10
33,,,,15.256356,73.965786,,,11
33,,,,15.256592,73.965247,,,12
33,,,,15.243855,73.958397,,,13
33,,,,15.245428,73.966969,,,14
33,,,,15.243319,73.953593,,,15
33,,,,15.243319,73.953593,,,16
33,,,,15.2621187,73.9824128,,,17
33,,,,15.26210059,73.98239403,,,18
33,,,,15.26216527,73.98255764,,,19
33,,,,15.2622278,73.98223338,,,20
33,,,,15.261666,73.974372,,,21
33,,,,15.261666,73.974372,,,22
33,,,,15.27002448,73.98739365,,,23
33,,,,15.27003224,73.98736146,,,24
33,,,,15.27001413,73.98739365,,,25
33,,,,15.26997282,73.9876412,,,26
33,,,,15.26991,73.987169,,,27
33,,,,15.26998576,73.98766266,,,28
33,,,,15.269978,73.987491,,,29
33,,,,15.27534903,73.98295817,,,30
33,,,,15.275552,73.982601,,,31
33,,,,15.275574,73.98264,,,32
33,,,,15.275574,73.98264,,,33
33,,,,15.27699968,73.98776514,,,34
33,,,,15.27700485,73.98777855,,,35
33,,,,15.27698157,73.98777855,,,36
34,,,,15.28936222,74.05926685,,,1
34,,,,15.28926444,74.05823966,,,2
34,,,,15.28931047,74.05934195,,,3
34,,,,15.2580515,74.05460905,,,4
34,,,,15.26113341,74.04568446,,,5
34,,,,15.26094196,74.04439197,,,6
34,,,,15.25250901,74.04381977,,,7
34,,,,15.27122492,74.05442052,,,8
34,,,,15.2672297,74.04920073,,,9
34,,,,15.26214736,74.04329156,,,10
34,,,,15.26220688,74.04333984,,,11
34,,,,15.22781275,74.05139237,,,12
34,,,,15.22723006,74.02691729,,,13
34,,,,15.23770314,74.02267901,,,14
34,,,,15.23770055,74.02271656,,,15
34,,,,15.19544863,74.02306024,,,16
34,,,,15.18954768,74.01939903,,,17
34,,,,15.19108284,74.01068175,,,18
34,,,,15.17103706,73.98377702,,,19
34,,,,15.17022322,74.00503802,,,20
34,,,,15.1759474,73.99338898,,,21
34,,,,15.17030865,74.00502997,,,22
34,,,,15.17574806,74.00307512,,,23
34,,,,15.17566781,74.0036652,,,24
34,,,,15.17599917,73.99327097,,,25
34,,,,15.17960718,73.99636892,,,26
34,,,,15.17860508,73.99734068,,,27
34,,,,15.18685227,74.0080903,,,28
34,,,,15.18677979,74.00807689,,,29
34,,,,15.18094089,74.00010313,,,30
34,,,,15.18134934,73.99999456,,,31
34,,,,15.18135193,73.99987923,,,32
34,,,,15.18194786,74.0135454,,,33
34,,,,15.20283406,73.99794351,,,34
34,,,,15.20285952,73.99802457,,,35
34,,,,15.17655574,74.00705268,,,36
34,,,,15.17672918,74.00704195,,,37
34,,,,15.19378208,74.05544243,,,38
34,,,,15.19392445,74.05542902,,,39
34,,,,15.15981091,74.02601673,,,40
34,,,,15.15577525,74.01523583,,,41
34,,,,15.15566393,74.01528679,,,42
35,,,,15.14867117,73.95877784,,,1
35,,,,15.14864269,73.95856595,,,2
35,,,,15.14867634,73.95865178,,,3
35,,,,15.15775027,73.9647624,,,4
35,,,,15.1575561,73.96478386,,,5
35,,,,15.164052,73.967104,,,6
35,,,,15.16554784,73.9745089,,,7
35,,,,15.16552454,73.97429432,,,8
35,,,,15.16553749,73.97441234,,,9
35,,,,15.15695864,73.97561018,,,10
35,,,,15.16755399,73.97729892,,,11
35,,,,15.16758764,73.97745448,,,12
35,,,,15.18243189,73.96999776,,,13
35,,,,15.18236718,73.97008895,,,14
35,,,,15.17887215,73.9721063,,,15
35,,,,15.17881261,73.97204461,,,16
35,,,,15.19765982,73.97544567,,,17
35,,,,15.212242,73.97808725,,,18
35,,,,15.21223682,73.97784585,,,19
35,,,,15.21225753,73.97796387,,,20
35,,,,15.21242365,73.97762058,,,21
35,,,,15.21235635,73.97760985,,,22
35,,,,15.19188759,73.99373269,,,23
35,,,,15.2029113,73.98971219,,,24
35,,,,15.20289059,73.98976852,,,25
35,,,,15.21727083,73.96936255,,,26
35,,,,15.22649984,73.97304696,,,27
35,,,,15.23492651,73.98661706,,,28
35,,,,15.23485922,73.9865956,,,29
35,,,,15.23834497,73.98157997,,,30
35,,,,15.21372487,73.99995284,,,31
35,,,,15.21362393,73.99998234,,,32
35,,,,15.21335477,73.99529149,,,33
35,,,,15.2595164,73.99364267,,,34
35,,,,15.25909115,73.99400577,,,35
35,,,,15.2589704,73.99399504,,,36
35,,,,15.24900746,74.00159195,,,37
35,,,,15.24739978,74.00719437,,,38
35,,,,15.24754211,74.00718632,,,39
35,,,,15.25893144,74.00699861,,,40
35,,,,15.260297,74.005494,,,41
35,,,,15.26025819,74.00549668,,,42
35,,,,15.27388182,73.9977479,,,43
35,,,,15.27378936,73.99773236,,,44
36,,,,15.247248,74.051811,,,1
36,,,,15.235248,74.050941,,,2
36,,,,15.23514966,74.0510912,,,3
36,,,,15.213976,74.070522,,,4
36,,,,15.21396306,74.07052736,,,5
36,,,,15.211528,74.07029613,,,6
36,,,,15.21153318,74.07029345,,,7
36,,,,15.195043,74.073185,,,8
36,,,,15.21378753,74.07147354,,,9
36,,,,15.21378235,74.07150841,,,10
36,,,,15.19812271,74.055968,,,11
36,,,,15.19815927,74.05598361,,,12
36,,,,15.193697,74.094991,,,13
36,,,,15.21711313,74.08041848,,,14
36,,,,15.21714418,74.0803997,,,15
36,,,,15.21653582,74.08214864,,,16
36,,,,15.21994943,74.07510307,,,17
36,,,,15.21929722,74.07455858,,,18
36,,,,15.22224269,74.07099867,,,19
36,,,,15.16846588,74.04273393,,,20
36,,,,15.16685317,74.06785555,,,21
36,,,,15.14993115,74.00319337,,,22
36,,,,15.1173576,74.04743537,,,23
36,,,,15.13170192,74.03509224,,,24
36,,,,15.14381694,73.99783976,,,25
36,,,,15.14379306,73.99813414,,,26
36,,,,15.14382972,73.99787346,,,27
36,,,,15.13224605,73.97739123,,,28
36,,,,15.1355602,73.95527782,,,29
36,,,,15.13556538,73.95527782,,,30
36,,,,15.11603883,73.94233853,,,31
36,,,,15.11461224,74.01751574,,,32
36,,,,15.11536043,74.00016721,,,33
36,,,,15.11416494,73.98784195,,,34
36,,,,15.09042346,74.03144446,,,35
36,,,,15.10824024,74.0474921,,,36
36,,,,15.06998452,74.06191941,,,37
36,,,,15.06749567,74.04980668,,,38
36,,,,15.063748,74.049509,,,39
36,,,,15.08516577,74.08058011,,,40
36,,,,15.1074301,73.94018616,,,41
36,,,,15.09150916,73.92560654,,,42
36,,,,15.08878364,73.99929514,,,43
36,,,,15.07296751,73.97479863,,,44
36,,,,15.05745086,73.98339226,,,45
36,,,,15.06534075,73.98109719,,,46
37,,,,15.26304553,74.09216386,,,1
37,,,,15.266836,74.075784,,,2
37,,,,15.266836,74.075784,,,3
37,,,,15.25762688,74.059854,,,4
37,,,,15.25754411,74.06012268,,,5
37,,,,15.246619,74.074282,,,6
37,,,,15.24647929,74.0850425,,,7
37,,,,15.23885564,74.08343039,,,8
37,,,,15.23885305,74.08341966,,,9
37,,,,15.22340997,74.08432921,,,10
37,,,,15.22821088,74.07867541,,,11
37,,,,15.22099259,74.08644589,,,12
37,,,,15.22099259,74.08644589,,,13
37,,,,15.22099259,74.08644589,,,14
37,,,,15.23922265,74.09568032,,,15
37,,,,15.2464767,74.0850425,,,16
37,,,,15.23034641,74.10018364,,,17
37,,,,15.23033088,74.10016486,,,18
37,,,,15.24085547,74.103298,,,19
37,,,,15.251077,74.102523,,,20
37,,,,15.25110805,74.10252836,,,21
37,,,,15.26265718,74.10587309,,,22
37,,,,15.262236,74.101428,,,23
37,,,,15.26339747,74.10249296,,,24
37,,,,15.2655267,74.10144467,,,25
37,,,,15.26571301,74.10096992,,,26
37,,,,15.265136,74.107557,,,27
37,,,,15.262652,74.105857,,,28
37,,,,15.262989,74.105929,,,29
37,,,,15.2609522,74.11033542,,,30
37,,,,15.26106346,74.11033811,,,31
37,,,,15.26086939,74.11040784,,,32
37,,,,15.26586618,74.12124977,,,33
37,,,,15.25617,74.117935,,,34
37,,,,15.25894435,74.112388,,,35
37,,,,15.25478324,74.12272518,,,36
37,,,,15.25477289,74.12277346,,,37
37,,,,15.25020317,74.11252161,,,38
37,,,,15.25020317,74.11252161,,,39
37,,,,15.24971647,74.11227,,,40
37,,,,15.25016694,74.112704,,,41
37,,,,15.24416,74.119657,,,42
37,,,,15.242781,74.141307,,,43
37,,,,15.24416,74.119657,,,44
37,,,,15.23845918,74.11422791,,,45
37,,,,15.23845918,74.11422791,,,46
38,,,,15.44227605,74.23401028,,,1
38,,,,15.418309,74.156631,,,2
38,,,,15.42351047,74.14991719,,,3
38,,,,15.423089,74.195129,,,4
38,,,,15.409835,74.173357,,,5
38,,,,15.41106549,74.164442,,,6
38,,,,15.39358314,74.1257855,,,7
38,,,,15.39444393,74.12018294,,,8
38,,,,15.410906,74.088863,,,9
38,,,,15.415738,74.082417,,,10
38,,,,15.41593497,74.082251,,,11
38,,,,15.398933,74.095724,,,12
38,,,,15.359665,74.12371,,,13
38,,,,15.35608487,74.12255962,,,14
38,,,,15.34970187,74.11800228,,,15
38,,,,15.357756,74.109344,,,16
38,,,,15.314884,74.096456,,,17
38,,,,15.33778,74.124394,,,18
38,,,,15.327581,74.126698,,,19
38,,,,15.303331,74.127154,,,20
38,,,,15.32580845,74.15244419,,,21
38,,,,15.349384,74.169326,,,22
38,,,,15.370776,74.212459,,,23
38,,,,15.374859,74.22775,,,24
38,,,,15.340763,74.24243,,,25
38,,,,15.340463,74.242395,,,26
38,,,,15.34034337,74.24236578,,,27
38,,,,15.335822,74.247022,,,28
38,,,,15.324725,74.236183,,,29
38,,,,15.329984,74.220827,,,30
38,,,,15.33342649,74.20593601,,,31
38,,,,15.29098987,74.14883954,,,32
38,,,,15.28676257,74.12807372,,,33
38,,,,15.27075645,74.111651,,,34
38,,,,15.27187948,74.10993886,,,35
38,,,,15.2684168,74.11422024,,,36
38,,,,15.27080561,74.11179316,,,37
38,,,,15.2717783,74.12234416,,,38
38,,,,15.25406372,74.12983565,,,39
38,,,,15.27127164,74.16760648,,,40
38,,,,15.29138826,74.18461783,,,41
38,,,,15.29134124,74.18462593,,,42
38,,,,15.290731,74.183941,,,43
38,,,,15.260067,74.204479,,,44
39,,,,15.24737741,74.14491544,,,1
39,,,,15.21993445,74.17378126,,,2
39,,,,15.21992609,74.17379243,,,3
39,,,,15.224689,74.171748,,,4
39,,,,15.22858062,74.18507852,,,5
39,,,,15.20934571,74.14899219,,,6
39,,,,15.20887,74.149518,,,7
39,,,,15.22739022,74.14217905,,,8
39,,,,15.23386,74.148788,,,9
39,,,,15.22405206,74.15766117,,,10
39,,,,15.22402607,74.15765049,,,11
39,,,,15.22095681,74.14349411,,,12
39,,,,15.227898,74.150977,,,13
39,,,,15.22793705,74.1510577,,,14
39,,,,15.22791564,74.15100931,,,15
39,,,,15.21146018,74.21950773,,,16
39,,,,15.19295683,74.23607852,,,17
39,,,,15.18947755,74.25051914,,,18
39,,,,15.16860278,74.23794551,,,19
39,,,,15.18019771,74.15119718,,,20
39,,,,15.185636,74.125443,,,21
39,,,,15.18583323,74.12548254,,,22
39,,,,15.18568744,74.12555829,,,23
39,,,,15.18725367,74.0982149,,,24
39,,,,15.1665988,74.10802971,,,25
39,,,,15.16660957,74.10802469,,,26
39,,,,15.157388,74.086475,,,27
39,,,,15.141233,74.101667,,,28
39,,,,15.14777821,74.13119341,,,29
39,,,,15.13758674,74.13355392,,,30
39,,,,15.14356246,74.20375253,,,31
39,,,,15.14355285,74.20378463,,,32
