AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TOTVOTPOLL,POSITION,religion,certainty
351,Lalganj,SC,UMESH CHAUDHARI,M,SC,43,CPI,2776,6,Hindu,5
351,Lalganj,SC,SITA CHAUHAN,F,SC,39,RLM,2414,7,Hindu,16
351,Lalganj,SC,TEJ BAHADUR MANAW,M,SC,67,QED,1535,8,Hindu,2
351,Lalganj,SC,RAJARAM,M,SC,46,IND,1366,9,Unknown,0
351,Lalganj,SC,SHALINI SAROJ,F,SC,25,AITC,1326,10,Hindu,62
351,Lalganj,SC,TOOWAR RAM,M,SC,52,ARVP,760,11,Hindu,5
351,Lalganj,SC,ANITA SAROJ,F,SC,40,PECP,705,12,Hindu,27
351,Lalganj,SC,RAHUL KUMAR,M,SC,39,JD(U),484,13,Hindu,46
351,Lalganj,SC,MANTRAJ ADVOCATE,M,SC,39,IND,481,14,Unknown,0
351,Lalganj,SC,PRAKASH,M,SC,38,MwSP,477,15,Unknown,0
351,Lalganj,SC,ARVIND KUMAR,M,SC,29,BeCP,371,16,Hindu,46
352,Mehnagar ,SC,BRIJ LAL SONKAR,M,SC,58,SP,60341,1,Hindu,26
352,Mehnagar ,SC,VIDYA CHAUDHARY,F,SC,57,BSP,49979,2,Hindu,9
352,Mehnagar ,SC,KALPNATH PASWAN,M,SC,67,BJP,34524,3,Unknown,0
352,Mehnagar ,SC,RAM JAG,M,SC,61,CPM,6730,4,Hindu,29
352,Mehnagar ,SC,SINGARI GAUTAM,F,SC,42,INC,6443,5,Hindu,27
352,Mehnagar ,SC,DINESH KUMAR,M,SC,40,SBSP,5723,6,Hindu,46
352,Mehnagar ,SC,BAIJNATH BAVARA,M,SC,56,JPS,4691,7,Unknown,0
352,Mehnagar ,SC,LALSA,M,SC,34,RLM,2394,8,Unknown,0
352,Mehnagar ,SC,SUSHILA,F,SC,45,ARVP,1813,9,Hindu,66
352,Mehnagar ,SC,SOHAN,M,SC,49,IND,1647,10,Hindu,66
352,Mehnagar ,SC,VASDEO NIRANKARI,M,SC,53,IND,1456,11,Unknown,0
352,Mehnagar ,SC,SUSHIL KUMAR,M,SC,26,RPI,695,12,Hindu,46
352,Mehnagar ,SC,INDOO,F,SC,28,ASP,663,13,Unknown,0
352,Mehnagar ,SC,VINOD KUMAR,M,SC,42,LJP,657,14,Hindu,46
352,Mehnagar ,SC,DEEPCHAND,M,SC,55,JD(U),561,15,Unknown,0
352,Mehnagar ,SC,LAL BAHADUR,M,SC,42,IJP,506,16,Parsi,8
352,Mehnagar ,SC,RAMJANM,M,SC,42,BeCP,403,17,Unknown,0
352,Mehnagar ,SC,PRAKASH,M,SC,38,MwSP,385,18,Unknown,0
353,Madhuban,GEN,UMESH PANDEY,M,GEN,41,BSP,51572,1,Hindu,5
353,Madhuban,GEN,RAJENDRA MISHRA,M,GEN,44,SP,50216,2,Hindu,4
353,Madhuban,GEN,UTPAL RAI,M,GEN,40,INC,26388,3,Hindu,11
353,Madhuban,GEN,HRIDAY NARAYAN,M,GEN,42,SBSP,22513,4,Hindu,62
353,Madhuban,GEN,OM PRAKASH,M,GEN,58,JPS,21797,5,Unknown,0
353,Madhuban,GEN,GANGA RAI,M,GEN,65,CPI,2043,6,Hindu,46
353,Madhuban,GEN,JANARDAN,M,GEN,38,AD,1749,7,Hindu,66
353,Madhuban,GEN,SHYAM SUNDAR,M,GEN,48,JD(U),915,8,Hindu,13
353,Madhuban,GEN,SACHITANAND,M,GEN,62,RLM,880,9,Unknown,0
353,Madhuban,GEN,GUDDU,M,SC,29,IND,839,10,Hindu,66
353,Madhuban,GEN,AKHILESH,M,GEN,46,AITC,763,11,Hindu,66
353,Madhuban,GEN,JAWAHIR,M,SC,48,IND,734,12,Unknown,0
353,Madhuban,GEN,ANAND KUMAR,M,GEN,36,RUC,717,13,Hindu,9
353,Madhuban,GEN,RUDAL SINGH ALIAS VIJAY PRATAP SINGH,M,GEN,35,IND,672,14,Hindu,44
353,Madhuban,GEN,LALLAN CHAUHAN,M,GEN,27,IJP,656,15,Hindu,16
353,Madhuban,GEN,KAMTA,M,GEN,62,LJP,493,16,Unknown,0
353,Madhuban,GEN,PRAHLAD,M,SC,53,IND,470,17,Hindu,66
353,Madhuban,GEN,MUHAMMAD NOORNAIN,M,GEN,44,RSMD,390,18,Muslim,83
353,Madhuban,GEN,RAMJEET,M,GEN,55,JaKP,339,19,Sikh,23
353,Madhuban,GEN,RAJENDRA,M,GEN,49,IND,337,20,Unknown,0
353,Madhuban,GEN,MUSAFIR,M,GEN,51,ARVP,275,21,Unknown,0
353,Madhuban,GEN,PAWAN,M,GEN,41,IND,238,22,Hindu,66
354,Ghosi,GEN,SUDHAKAR,M,GEN,53,SP,73688,1,Hindu,66
354,Ghosi,GEN,FAGU CHAUHAN,M,GEN,64,BSP,58144,2,Hindu,16
354,Ghosi,GEN,MUKHTAR ANSARI,M,GEN,52,QED,44645,3,Muslim,46
354,Ghosi,GEN,NEELAM,F,GEN,43,JPS,19521,4,Hindu,66
354,Ghosi,GEN,RANA KHATUN,F,GEN,56,INC,3493,5,Unknown,0
354,Ghosi,GEN,GOPAL NISHAD,M,GEN,40,RLM,2412,6,Hindu,62
354,Ghosi,GEN,RAM PRASAD CHAUDHARY,M,SC,40,IND,1962,7,Hindu,20
354,Ghosi,GEN,SHESHNATH,M,SC,36,MSP,942,8,Unknown,0
354,Ghosi,GEN,JANGI PRASAD,M,GEN,65,JD(U),700,9,Parsi,33
354,Ghosi,GEN,HRIDAYNARAYAN,M,GEN,55,ARVP,679,10,Unknown,0
354,Ghosi,GEN,JAGAR NATH,M,GEN,68,IND,508,11,Unknown,0
354,Ghosi,GEN,PURSHOTTAM,M,SC,63,IND,379,12,Hindu,66
354,Ghosi,GEN,JAVED AKHTAR,M,GEN,36,LJP,352,13,Muslim,46
354,Ghosi,GEN,SALTAN,M,GEN,33,RPI,238,14,Unknown,0
355,Muhammadabad- Gohna (SC),SC,BAIJNATH,M,SC,47,SP,52691,1,Unknown,0
355,Muhammadabad- Gohna (SC),SC,RAJENDRA,M,SC,52,BSP,49552,2,Unknown,0
355,Muhammadabad- Gohna (SC),SC,SHRIRAM,M,SC,48,BJP,28635,3,Hindu,66
355,Muhammadabad- Gohna (SC),SC,BANWARI,M,SC,80,INC,24607,4,Hindu,66
355,Muhammadabad- Gohna (SC),SC,PRADEEP,M,SC,28,PECP,7599,5,Hindu,23
355,Muhammadabad- Gohna (SC),SC,MAHENDRA SONKAR,M,SC,42,SBSP,7078,6,Hindu,83
355,Muhammadabad- Gohna (SC),SC,RAM BACHAN,M,SC,61,CPI,2524,7,Hindu,6
355,Muhammadabad- Gohna (SC),SC,JAGDISH,M,SC,43,IND,1873,8,Hindu,66
355,Muhammadabad- Gohna (SC),SC,SHANKAR,M,SC,35,IND,1663,9,Hindu,66
355,Muhammadabad- Gohna (SC),SC,SEWA LAL,M,SC,47,IJP,1272,10,Hindu,16
355,Muhammadabad- Gohna (SC),SC,HEMANT KUMAR,M,SC,38,RUC,1133,11,Hindu,46
355,Muhammadabad- Gohna (SC),SC,OM PRAKASH,M,SC,28,AITC,998,12,Unknown,0
355,Muhammadabad- Gohna (SC),SC,RAM PYARE,M,SC,38,LJP,685,13,Hindu,6
355,Muhammadabad- Gohna (SC),SC,LALLAN,M,SC,41,RLM,574,14,Unknown,0
355,Muhammadabad- Gohna (SC),SC,MINA,F,SC,40,ARVP,523,15,Unknown,0
355,Muhammadabad- Gohna (SC),SC,DAYANAND BHASKAR,M,SC,44,BRPP,474,16,Hindu,13
355,Muhammadabad- Gohna (SC),SC,PARABHU,M,SC,61,JD(U),392,17,Unknown,0
356,Mau,GEN,MUKHTAR ANSARI,M,GEN,52,QED,70210,1,Muslim,46
356,Mau,GEN,BHEEM RAJBHAR,M,GEN,43,BSP,64306,2,Unknown,0
356,Mau,GEN,ALTAF A.,M,GEN,48,SP,54216,3,Muslim,83
356,Mau,GEN,ARIJEET,M,GEN,42,BJP,9888,4,Unknown,0
356,Mau,GEN,DWIJENDRA MISHRA,M,GEN,60,JPS,6258,5,Hindu,46
356,Mau,GEN,ABUBAKAR,M,GEN,50,INC,5408,6,Unknown,0
356,Mau,GEN,IMTIAZ AHMAD,M,GEN,61,CPI,4110,7,Muslim,25
356,Mau,GEN,IQBAL AHMAD,M,GEN,44,IND,1795,8,Muslim,6
356,Mau,GEN,SUJIT KUMAR,M,GEN,32,RLM,1312,9,Hindu,25
356,Mau,GEN,AVADHESH,M,GEN,42,ARVP,946,10,Hindu,66
356,Mau,GEN,JAGARANATH,M,GEN,56,IND,865,11,Unknown,0
356,Mau,GEN,HESHAMUDDIN,M,GEN,71,IND,759,12,Unknown,0
356,Mau,GEN,BRIJRAJ,M,GEN,41,LJP,757,13,Hindu,66
356,Mau,GEN,RAJ KUMAR SINGH,M,GEN,52,IND,747,14,Hindu,21
356,Mau,GEN,ISTEYAK,M,GEN,29,RJPK,640,15,Unknown,0
356,Mau,GEN,RAJENDER,M,GEN,46,JaKP,632,16,Sikh,16
356,Mau,GEN,BASANT,M,GEN,47,CPI(ML)(L),593,17,Hindu,16
356,Mau,GEN,HARINDRA,M,SC,39,IJP,536,18,Hindu,16
356,Mau,GEN,GARIB,M,GEN,58,JD(U),422,19,Unknown,0
356,Mau,GEN,MUNUWAUR,M,GEN,25,IND,349,20,Unknown,0
357,Belthara Road ,SC,GORAKH PASWAN,M,SC,55,SP,57363,1,Hindu,83
357,Belthara Road ,SC,CHHATHU RAM,M,SC,42,BSP,47066,2,Hindu,5
357,Belthara Road ,SC,PRAVEEN PRAKASH,M,SC,29,SBSP,35578,3,Hindu,10
357,Belthara Road ,SC,SURYA BALI,M,SC,59,BJP,14706,4,Hindu,16
357,Belthara Road ,SC,CHANDRA SHEKHAR,M,SC,31,JPS,7539,5,Hindu,62
357,Belthara Road ,SC,RAM BACHAN,M,SC,54,INC,2165,6,Hindu,6
357,Belthara Road ,SC,AKANKSHA,F,SC,26,IND,1330,7,Hindu,66
357,Belthara Road ,SC,HARDEO,M,SC,62,JD(U),1289,8,Unknown,0
357,Belthara Road ,SC,RAM ASHISH,M,SC,39,RSMD,816,9,Hindu,29
357,Belthara Road ,SC,PARASHURAM PRASAD,M,SC,36,LD,595,10,Hindu,46
357,Belthara Road ,SC,SUMAN PRATAP,M,SC,45,BSD,590,11,Hindu,16
357,Belthara Road ,SC,NARESH,M,SC,52,PECP,535,12,Hindu,66
357,Belthara Road ,SC,KRISHNA MOHAN,M,SC,49,RJPK,375,13,Hindu,13
357,Belthara Road ,SC,CHANDRA BALI,M,SC,56,LJP,287,14,Hindu,46
357,Belthara Road ,SC,DHIRENDRA,M,SC,40,RUC,257,15,Hindu,66
357,Belthara Road ,SC,LALU,M,SC,47,RLM,232,16,Unknown,0
357,Belthara Road ,SC,DEVIKA,F,SC,32,ARVP,228,17,Hindu,66
358,Rasara,GEN,UMASHANKAR,M,GEN,46,BSP,84436,1,Hindu,66
358,Rasara,GEN,SANATAN,M,GEN,49,SP,31611,2,Hindu,66
358,Rasara,GEN,TARAMANI ALIAS TARAMATI,F,GEN,43,SBSP,24289,3,Unknown,0
358,Rasara,GEN,RAMIQBAL,M,GEN,52,BJP,20459,4,Unknown,0
358,Rasara,GEN,GHOORA RAM,M,SC,53,IND,10133,5,Hindu,5
358,Rasara,GEN,BABBAN RAJBHAR,M,GEN,54,INC,2334,6,Unknown,0
358,Rasara,GEN,GHOORA,M,SC,36,IND,1182,7,Unknown,0
358,Rasara,GEN,SATYA PRAKASH,M,GEN,45,CPI,896,8,Hindu,9
358,Rasara,GEN,JANGBAHADUR,M,GEN,43,LD,786,9,Unknown,0
358,Rasara,GEN,SATYANARAYAN,M,SC,46,ASP,543,10,Hindu,66
358,Rasara,GEN,SHABBEER,M,GEN,68,PECP,519,11,Unknown,0
358,Rasara,GEN,SURESH,M,GEN,37,BSD,491,12,Hindu,66
358,Rasara,GEN,AMARNATH,M,SC,41,RJPK,381,13,Hindu,66
358,Rasara,GEN,ARUN KUMAR,M,GEN,40,IND,362,14,Hindu,46
358,Rasara,GEN,ANIL KUMAR,M,SC,41,SUCI,333,15,Hindu,22
358,Rasara,GEN,SUSHEEL,M,GEN,35,JD(U),280,16,Hindu,66
358,Rasara,GEN,DR. RAKESH SINGH 'ONKAR',M,GEN,46,RLM,231,17,Hindu,68
358,Rasara,GEN,DEVENDRA,M,SC,37,JaKP,225,18,Unknown,0
358,Rasara,GEN,SURESH,M,SC,55,IND,220,19,Hindu,66
358,Rasara,GEN,RAJARAM,M,GEN,44,IND,183,20,Unknown,0
358,Rasara,GEN,INDRAVATI,F,GEN,39,IND,180,21,Unknown,0
358,Rasara,GEN,SANTOSH SINGH,M,GEN,36,IND,155,22,Hindu,46
358,Rasara,GEN,NIRBHAY,M,SC,25,IND,117,23,Unknown,0
359,Sikanderpur,GEN,JIAUDDIN RIJVI,M,GEN,57,SP,58266,1,Unknown,0
359,Sikanderpur,GEN,CHANDRABHUSHAN RAJBHAR,M,GEN,46,BSP,29735,2,Hindu,83
359,Sikanderpur,GEN,RAJDHARI,M,GEN,68,INC,25453,3,Unknown,0
359,Sikanderpur,GEN,VINOD TIWARI,M,GEN,44,SBSP,22455,4,Hindu,46
359,Sikanderpur,GEN,SUDAMA SINGH,M,GEN,67,BJP,13319,5,Hindu,46
359,Sikanderpur,GEN,ENG.RAJENDRA PRASAD RAI,M,GEN,54,JD(U),1221,6,Hindu,46
359,Sikanderpur,GEN,SHRIRAM CHAUDHARI,M,GEN,51,CPI(ML)(L),1198,7,Hindu,46
359,Sikanderpur,GEN,SANTOSH KUMAR CHAUDHARI,M,GEN,30,LJP,1169,8,Hindu,50
359,Sikanderpur,GEN,VIRENDRA KUMAR JAISWAL,M,GEN,47,JPS,1073,9,Hindu,50
359,Sikanderpur,GEN,RAJENDRA YADAV,M,GEN,50,IND,982,10,Hindu,4
359,Sikanderpur,GEN,DHANANJAY TIWARI,M,GEN,51,IND,648,11,Hindu,46
359,Sikanderpur,GEN,VIJAY SHANKAR RAJBHAR,M,GEN,25,ARVP,555,12,Hindu,66
359,Sikanderpur,GEN,ASHOK KUMAR GOND,M,ST,42,RGOP,549,13,Hindu,66
359,Sikanderpur,GEN,PARVEJ IKBAL ANSARI,M,GEN,35,SJP(R),444,14,Muslim,16
359,Sikanderpur,GEN,CHHEDI LAL MAURYA,M,GEN,55,RSMD,403,15,Hindu,9
359,Sikanderpur,GEN,BABBAN MISHRA,M,GEN,47,NBEP,388,16,Hindu,16
359,Sikanderpur,GEN,AJAY KUMAR,M,SC,33,BSP(K),329,17,Hindu,46
359,Sikanderpur,GEN,MANOJ YADAV,M,GEN,28,RLM,284,18,Hindu,46
359,Sikanderpur,GEN,GANESH,M,GEN,37,IJP,184,19,Hindu,66
360,Phephana,GEN,UPENDRA TIWARI,M,GEN,40,BJP,51151,1,Hindu,46
360,Phephana,GEN,AMBIKA CHOUDHARY,M,GEN,61,SP,43764,2,Hindu,46
360,Phephana,GEN,SANGRAM SINGH YADAV,M,GEN,51,SBSP,36816,3,Hindu,49
360,Phephana,GEN,SHIVANAND SINGH,M,GEN,52,BSP,29004,4,Hindu,46
360,Phephana,GEN,SUDHIR RAI,M,GEN,59,INC,3044,5,Hindu,46
360,Phephana,GEN,SANTOSH RAM,M,SC,30,IND,1942,6,Hindu,14
360,Phephana,GEN,RAM JI VERMA,M,GEN,43,RSMD,903,7,Hindu,8
360,Phephana,GEN,SUBHASH JI,M,SC,54,NBEP,668,8,Hindu,83
360,Phephana,GEN,IMTIYAJ AHAMAD,M,GEN,42,IND,666,9,Unknown,0
360,Phephana,GEN,UPESH KUMAR,M,SC,29,IND,641,10,Hindu,16
360,Phephana,GEN,KANHAIYA RAJBHAR,M,GEN,35,JD(U),396,11,Hindu,83
360,Phephana,GEN,ASHOK KUMAR SINGH,M,GEN,33,JaBhP,270,12,Hindu,50
360,Phephana,GEN,RANA PRATAP SINGH,M,GEN,50,RLM,249,13,Hindu,17
360,Phephana,GEN,GUPTESHWAR RAI,M,GEN,52,LJP,217,14,Hindu,16
361,Ballia Nagar,GEN,NARAD RAI,M,GEN,48,SP,58875,1,Hindu,46
361,Ballia Nagar,GEN,SATHI RAMJI GUPTA,M,GEN,55,QED,33747,2,Hindu,46
361,Ballia Nagar,GEN,SANJAY,M,GEN,52,BSP,27242,3,Hindu,66
361,Ballia Nagar,GEN,NAGENDRA PANDEY,M,GEN,47,INC,17626,4,Hindu,9
361,Ballia Nagar,GEN,MANJU SINGH,F,GEN,53,IND,11715,5,Hindu,5
361,Ballia Nagar,GEN,ANUP CHAUBEY,M,GEN,49,BJP,9481,6,Hindu,8
361,Ballia Nagar,GEN,ARVIND KUMAR GONDWANA,M,ST,33,RGOP,2635,7,Hindu,66
361,Ballia Nagar,GEN,PRABHAWATI,F,GEN,59,JD(U),2329,8,Unknown,0
361,Ballia Nagar,GEN,AJEET MISHRA,M,GEN,36,RLM,1860,9,Hindu,10
361,Ballia Nagar,GEN,SUNIL KUMAR GUPTA,M,GEN,36,IND,964,10,Hindu,22
361,Ballia Nagar,GEN,MADHUSUDAN SRIVASTAVA,M,GEN,40,IND,794,11,Hindu,16
361,Ballia Nagar,GEN,AKSHAY LAL PASWAN,M,SC,41,LJP,655,12,Hindu,15
361,Ballia Nagar,GEN,SHANKER RAM RAWAT,M,SC,46,IND,487,13,Hindu,8
361,Ballia Nagar,GEN,SHALIK RAM VISHWAKARMA,M,GEN,73,ARVP,483,14,Hindu,20
361,Ballia Nagar,GEN,SHUAIBUL ISLAM,M,GEN,31,PECP,301,15,Muslim,16
361,Ballia Nagar,GEN,BHOLA NATH,M,GEN,36,IND,270,16,Unknown,0
362,Bansdih,GEN,RAM GOVIND,M,GEN,65,SP,52085,1,Hindu,29
362,Bansdih,GEN,KETAKEE,F,GEN,28,BJP,29208,2,Unknown,0
362,Bansdih,GEN,DEENBANDHOO,M,GEN,53,SBSP,28387,3,Unknown,0
362,Bansdih,GEN,BADE LAL,M,GEN,41,BSP,24332,4,Hindu,16
362,Bansdih,GEN,BACHCHA PATHAK,M,GEN,75,INC,21799,5,Hindu,16
362,Bansdih,GEN,SHIVSHANKAR,M,GEN,64,JD(U),20222,6,Hindu,66
362,Bansdih,GEN,RAM NATH,M,SC,54,IND,5272,7,Hindu,6
362,Bansdih,GEN,VEERENDRA KUMAR SAHANI,M,GEN,28,IND,1520,8,Hindu,66
362,Bansdih,GEN,SANJAY,M,GEN,37,RLM,1437,9,Hindu,66
362,Bansdih,GEN,HARINDRA NATH CHAUHAN,M,GEN,33,RGOP,1224,10,Hindu,16
362,Bansdih,GEN,ACHCHE LAL,M,GEN,59,NBEP,810,11,Hindu,16
362,Bansdih,GEN,YASHWANT,M,GEN,45,ABDBM,779,12,Hindu,66
362,Bansdih,GEN,LAL SAHAB,M,SC,28,CPI(ML)(L),666,13,Unknown,0
362,Bansdih,GEN,RADHESHYAM,M,SC,26,IND,598,14,Hindu,66
362,Bansdih,GEN,DR.UMASHANKAR NISHAD,M,GEN,66,JaKP,577,15,Hindu,66
362,Bansdih,GEN,JITENDRA,M,GEN,56,BSP(K),559,16,Hindu,66
362,Bansdih,GEN,JAI RAM,M,SC,38,IND,528,17,Hindu,7
362,Bansdih,GEN,GANGA RAM,M,SC,27,IND,519,18,Hindu,14
362,Bansdih,GEN,SUNESHWAR,M,GEN,42,BKrD,486,19,Unknown,0
362,Bansdih,GEN,ANJU,F,GEN,32,IND,467,20,Hindu,66
362,Bansdih,GEN,SUBHASH,M,GEN,57,LJP,466,21,Hindu,66
362,Bansdih,GEN,RAJ KUMAR PRASAD,M,GEN,33,BSD,435,22,Hindu,21
362,Bansdih,GEN,YOGENDRA,M,GEN,44,NLP,332,23,Unknown,0
362,Bansdih,GEN,BINOD,M,SC,45,IND,231,24,Hindu,66
362,Bansdih,GEN,PRANESH,M,GEN,38,IND,229,25,Hindu,66
362,Bansdih,GEN,DEEN DAYAL,M,SC,49,IND,187,26,Hindu,14
363,Bairia,GEN,JAI PRAKASH ANCHAL,M,GEN,44,SP,46092,1,Hindu,18
363,Bairia,GEN,BHARAT,M,GEN,60,BJP,45534,2,Unknown,0
363,Bairia,GEN,MUKTESHWAR,M,GEN,51,BSP,31809,3,Unknown,0
363,Bairia,GEN,SUBHASH YADAV,M,GEN,43,INC,5635,4,Hindu,46
363,Bairia,GEN,RAMAKANT,M,GEN,44,QED,3676,5,Hindu,66
363,Bairia,GEN,PARVATI,F,SC,59,IND,2257,6,Hindu,66
363,Bairia,GEN,VIRENDRA,M,GEN,72,BKrD,2164,7,Hindu,66
363,Bairia,GEN,BRIJJAINADRA,M,GEN,51,IND,1785,8,Unknown,0
363,Bairia,GEN,CHANDRASHEKHAR,M,GEN,46,RLM,1032,9,Hindu,40
363,Bairia,GEN,PRADIP,M,GEN,30,JaKP,950,10,Unknown,0
363,Bairia,GEN,DHAN JI PASWAN,M,SC,44,IND,699,11,Unknown,0
363,Bairia,GEN,MAJOR RAMESH UPADHYAY,M,GEN,60,ABHM,618,12,Christian,1
363,Bairia,GEN,ASHOK,M,GEN,41,IND,459,13,Hindu,66
363,Bairia,GEN,SANJAY,M,GEN,42,BSP(K),425,14,Hindu,66
363,Bairia,GEN,RAJESH,M,SC,34,JD(U),317,15,Hindu,66
364,Badlapur,GEN,OM PRAKASH 'BABA' DUBEY,M,GEN,42,SP,65278,1,Hindu,5
364,Badlapur,GEN,LALJI YADAV,M,GEN,42,BSP,49085,2,Hindu,16
364,Badlapur,GEN,VIVEK KUMAR SINGH,M,GEN,33,INC,20503,3,Hindu,24
364,Badlapur,GEN,VINAY,M,GEN,34,BJP,11871,4,Unknown,0
364,Badlapur,GEN,ASHOK KUMAR SINGH,M,GEN,53,AD,8627,5,Hindu,50
364,Badlapur,GEN,PANDEY TANUJ,M,GEN,27,MD,6730,6,Hindu,66
364,Badlapur,GEN,ANIL,M,GEN,36,IND,1664,7,Hindu,23
364,Badlapur,GEN,ASFAQ,M,GEN,37,AITC,1373,8,Muslim,66
364,Badlapur,GEN,SANTOSH,M,GEN,39,LJP,1279,9,Hindu,66
364,Badlapur,GEN,JAIDEV TIWARI,M,GEN,51,NCP,1186,10,Hindu,46
364,Badlapur,GEN,ISLAM,M,GEN,37,IND,1142,11,Muslim,16
364,Badlapur,GEN,PRAMOD KUMAR,M,GEN,35,SUCI,1123,12,Hindu,46
364,Badlapur,GEN,RADHESHAYM,M,GEN,56,PMSP,1112,13,Unknown,0
364,Badlapur,GEN,SATYAPRAKASH,M,GEN,38,RLM,1022,14,Hindu,66
364,Badlapur,GEN,RAMAPATI,M,GEN,42,IND,896,15,Unknown,0
364,Badlapur,GEN,JAI PRAKASH,M,GEN,29,EKSP,877,16,Unknown,0
364,Badlapur,GEN,VAKEEL SHARMA,M,GEN,38,IND,637,17,Hindu,16
364,Badlapur,GEN,PARASNATH,M,GEN,55,JD(U),577,18,Unknown,0
364,Badlapur,GEN,CHHOTELAL,M,SC,52,RUC,565,19,Unknown,0
364,Badlapur,GEN,RAVINDRA PRATAP,M,GEN,32,IND,382,20,Hindu,19
364,Badlapur,GEN,MAHESHWAR DAS,M,GEN,26,IND,307,21,Hindu,53
365,Shahganj,GEN,SHAILENDRA YADAV 'LALAEE',M,GEN,47,SP,74486,1,Hindu,66
365,Shahganj,GEN,DHARMRAJ NISHAD,M,GEN,49,BSP,64263,2,Hindu,66
365,Shahganj,GEN,OM PRAKASH JAISWAL,M,GEN,58,BJP,36085,3,Hindu,5
365,Shahganj,GEN,VIJAI KUMAR,M,GEN,58,INC,6084,4,Hindu,16
365,Shahganj,GEN,RAMDHARI,M,GEN,80,RUC,5091,5,Unknown,0
365,Shahganj,GEN,VIKAS SINGH,M,GEN,30,SBSP,2099,6,Hindu,5
365,Shahganj,GEN,VINAY KUMAR,M,GEN,25,IND,1944,7,Hindu,5
365,Shahganj,GEN,DILRAJ,M,SC,35,BRPP,1221,8,Sikh,66
365,Shahganj,GEN,MOHD.ASLAM,M,GEN,40,AITC,1150,9,Unknown,0
365,Shahganj,GEN,HARENDRA KUMAR,M,GEN,30,LJP,1073,10,Hindu,5
365,Shahganj,GEN,RAJENDRA PRASAD SINGH,M,GEN,40,RLM,685,11,Hindu,17
365,Shahganj,GEN,RAMNAYAL,M,SC,61,BHNKP,617,12,Unknown,0
365,Shahganj,GEN,DHIRENDRA,M,GEN,25,NYP,447,13,Hindu,66
365,Shahganj,GEN,RAMUJAGIR,M,GEN,48,JD(U),237,14,Unknown,0
366,Jaunpur,GEN,NADEEM JAVED,M,GEN,34,INC,50863,1,Muslim,19
366,Jaunpur,GEN,TEJBAHADUR MAURYA 'PAPPU',M,GEN,38,BSP,49624,2,Unknown,0
366,Jaunpur,GEN,JAVED ANSARI ADVOCATE,M,GEN,54,SP,47724,3,Muslim,83
366,Jaunpur,GEN,SURENDRA PRATAP,M,GEN,55,BJP,30948,4,Hindu,19
366,Jaunpur,GEN,ARCHANA,F,GEN,33,RUC,8262,5,Hindu,66
366,Jaunpur,GEN,SAJEEWAN,M,SC,31,IND,4158,6,Unknown,0
366,Jaunpur,GEN,HARILAL,M,GEN,48,IND,2699,7,Hindu,66
366,Jaunpur,GEN,VIJAY BAHADUR,M,GEN,34,IND,1466,8,Unknown,0
366,Jaunpur,GEN,RAM NARESH,M,SC,29,IJP,859,9,Hindu,29
366,Jaunpur,GEN,KAMAL AZIZ,M,GEN,40,NLP,540,10,Muslim,4
366,Jaunpur,GEN,ROHIT KUMAR,M,GEN,31,IND,532,11,Hindu,46
366,Jaunpur,GEN,AMIT SINGH 'VATS',M,GEN,26,RLM,514,12,Hindu,68
366,Jaunpur,GEN,ANWAROOL KHAN,M,GEN,38,IND,511,13,Muslim,16
366,Jaunpur,GEN,ZAHID AKHTAR,M,GEN,43,LJP,400,14,Muslim,46
366,Jaunpur,GEN,NEERAJ,M,GEN,36,IND,360,15,Hindu,66
366,Jaunpur,GEN,RAJMANI,M,GEN,61,LPSP,323,16,Unknown,0
367,Malhani,GEN,PARAS NATH YADAW,M,GEN,62,SP,81602,1,Hindu,83
367,Malhani,GEN,DR.JAGRITI SINGH,F,GEN,25,IND,50100,2,Hindu,16
367,Malhani,GEN,PANINI SINGH,M,GEN,37,BSP,45841,3,Hindu,46
367,Malhani,GEN,SUNIL SINGH (GODHANA),M,GEN,38,RKSP,3005,4,Hindu,25
367,Malhani,GEN,AMIT YADAV,M,GEN,31,RLD,2610,5,Hindu,46
367,Malhani,GEN,SUDHAKAR SINGH,M,GEN,51,RUC,1996,6,Hindu,46
367,Malhani,GEN,RAMAPATI YADAV (BELAN),M,GEN,52,IND,1459,7,Hindu,83
367,Malhani,GEN,RAJ BAHADUR NISHAD,M,GEN,50,PMSP,1365,8,Hindu,23
367,Malhani,GEN,RAJESH KUMAR MISHRA,M,GEN,43,NCP,1283,9,Hindu,50
367,Malhani,GEN,BADRUDDIN MANSURI,M,GEN,40,JaKP,881,10,Unknown,0
367,Malhani,GEN,KAMALA YADAV,M,GEN,34,RLM,762,11,Hindu,46
367,Malhani,GEN,SIRAJ AHMAD KHAN (PAPPU BHAI),M,GEN,41,QED,654,12,Muslim,66
367,Malhani,GEN,BHARAT YADAV,M,GEN,32,RPI(A),578,13,Hindu,5
367,Malhani,GEN,SAMAR BAHADUR YADAV,M,GEN,50,VAJP,472,14,Muslim,6
367,Malhani,GEN,MAHAMUD,M,GEN,56,LJP,471,15,Unknown,0
367,Malhani,GEN,SHAILESH KUMAR SINGH,M,GEN,32,IJP,434,16,Hindu,50
368,Mungra Badshahpur,GEN,SEEMA,F,GEN,42,BJP,50065,1,Unknown,0
